Player,Squad,Pos_Category,GA_per90,Prog_Total,CrdY_per90,Min,Reliability_Score,Discipline_Score,Player_Rating
Alban Lafont,Nantes,Goalkeeper,0.0,0,0.08333333333333333,1080,31.57894736842105,87.70833333333333,48.4
Konrad Laimer,Bayern Munich,Defender,0.21164021164021166,341,0.4232804232804233,1699,49.67836257309941,37.566137566137556,44.8
Kenny Lala,Brest,Defender,0.16778523489932887,287,0.16778523489932887,2686,78.53801169590643,75.25167785234899,69.1
Cyle Larin,Mallorca,Attacker,0.4591836734693877,135,0.2040816326530612,1764,51.578947368421055,69.89795918367348,33.3
Gautier Larsonneur,Saint-Étienne,Goalkeeper,0.0,0,0.14705882352941177,3060,89.47368421052632,78.30882352941177,86.1
Hugo Larsson,Eint Frankfurt,Midfielder,0.15037593984962405,170,0.07518796992481203,2393,69.97076023391813,88.90977443609023,38.4
Juanmi Latasa,Valladolid,Attacker,0.1935483870967742,60,0.3870967741935484,1398,40.87719298245614,42.903225806451616,16.1
Valentino Lazaro,Torino,Attacker,0.234375,242,0.234375,2307,67.45614035087719,65.4296875,26.9
Darko Lazović,Hellas Verona,Midfielder,0.308641975308642,150,0.0,1459,42.6608187134503,100.0,43.8
Manuel Lazzari,Lazio,Defender,0.06410256410256411,234,0.19230769230769232,1406,41.11111111111111,71.63461538461537,48.0
Julien Le Cardinal,Brest,Defender,0.06535947712418301,47,0.19607843137254902,1378,40.292397660818715,71.078431372549,42.7
Robin Le Normand,Atlético Madrid,Defender,0.041841004184100423,72,0.3347280334728034,2151,62.89473684210526,50.6276150627615,48.5
Nicola Leali,Genoa,Goalkeeper,0.0,0,0.034482758620689655,2610,76.31578947368422,94.91379310344827,81.9
Rafael Leão,Milan,Attacker,0.6201550387596899,478,0.19379844961240308,2323,67.92397660818713,71.41472868217053,50.9
Benjamin Lecomte,Montpellier,Goalkeeper,0.0,1,0.0,2700,78.94736842105263,100.0,85.3
Pierre Lees-Melou,Brest,Midfielder,0.23529411764705882,164,0.4117647058823529,1526,44.61988304093567,39.26470588235295,24.9
Jordan Lefort,Angers,Defender,0.029411764705882353,108,0.08823529411764706,3060,89.47368421052632,86.98529411764706,73.6
Diogo Leite,Union Berlin,Defender,0.10600706713780919,152,0.10600706713780919,2546,74.44444444444444,84.36395759717314,66.4
Florian Lejeune,Rayo Vallecano,Defender,0.13550135501355015,169,0.21680216802168023,3325,97.22222222222221,68.02168021680217,73.3
Félix Lemaréchal,Strasbourg,Attacker,0.35353535353535354,183,0.10101010101010101,1779,52.017543859649116,85.1010101010101,32.8
Mario Lemina,Wolves,Midfielder,0.2631578947368421,77,0.2631578947368421,1364,39.88304093567251,61.184210526315795,27.6
Clément Lenglet,Atlético Madrid,Defender,0.13698630136986303,96,0.4109589041095891,1972,57.66081871345029,39.383561643835606,43.1
Bernd Leno,Fulham,Goalkeeper,0.02631578947368421,0,0.13157894736842105,3420,100.0,80.5921052631579,94.2
Donovan Léon,Auxerre,Goalkeeper,0.0625,1,0.125,2880,84.21052631578947,81.5625,83.4
Giovanni Leoni,Parma,Defender,0.07518796992481203,26,0.22556390977443608,1199,35.058479532163744,66.72932330827068,38.2
Esteban Lepaul,Angers,Attacker,0.49723756906077343,114,0.11049723756906077,1629,47.63157894736842,83.70165745856355,36.2
Johann Lepenant,Nantes,Midfielder,0.13157894736842105,176,0.13157894736842105,2048,59.88304093567252,80.5921052631579,35.8
Jefferson Lerma,Crystal Palace,Midfielder,0.039525691699604744,135,0.3557312252964427,2274,66.49122807017544,47.5296442687747,21.9
Robert Lewandowski,Barcelona,Attacker,0.9797297297297297,239,0.03378378378378378,2667,77.98245614035088,95.0168918918919,61.3
Jamie Leweling,Stuttgart,Attacker,0.21621621621621623,270,0.21621621621621623,1663,48.62573099415204,68.1081081081081,27.5
Rico Lewis,Manchester City,Midfielder,0.14285714285714285,224,0.23809523809523808,1893,55.35087719298246,64.88095238095238,33.7
Keane Lewis-Potter,Brentford,Attacker,0.11627906976744186,352,0.20348837209302326,3093,90.43859649122807,69.98546511627907,26.4
Myles Lewis-Skelly,Arsenal,Defender,0.06578947368421052,145,0.19736842105263158,1369,40.02923976608187,70.88815789473684,45.0
Philipp Lienhart,Freiburg,Defender,0.032467532467532464,191,0.16233766233766234,2770,80.99415204678363,76.0551948051948,68.2
Matthijs de Ligt,Manchester Utd,Defender,0.0847457627118644,68,0.1271186440677966,2123,62.07602339181286,81.25,57.1
Jesper Lindstrøm,Everton,Attacker,0.07246376811594203,136,0.14492753623188406,1239,36.228070175438596,78.6231884057971,19.0
Karol Linetty,Torino,Midfielder,0.05847953216374269,84,0.3508771929824561,1540,45.02923976608187,48.245614035087726,19.9
Samuel Lino,Atlético Madrid,Midfielder,0.4069767441860465,324,0.1744186046511628,1552,45.380116959064324,74.27325581395348,47.0
Dailon Livramento,Hellas Verona,Attacker,0.1923076923076923,103,0.1923076923076923,940,27.485380116959064,71.63461538461539,21.8
Valentino Livramento,Newcastle Utd,Defender,0.03164556962025316,360,0.03164556962025316,2840,83.04093567251462,95.33227848101265,79.3
Diego Llorente,Betis,Defender,0.07142857142857142,91,0.14285714285714285,2519,73.65497076023392,78.92857142857143,62.8
Marcos Llorente,Atlético Madrid,Midfielder,0.21505376344086022,344,0.0,2513,73.47953216374269,100.0,51.8
Gautier Lloris,Le Havre,Defender,0.09740259740259741,119,0.16233766233766234,2768,80.93567251461988,76.0551948051948,66.3
Giovani Lo Celso,Betis,Attacker,0.6790123456790124,224,0.2469135802469136,1457,42.602339181286546,63.58024691358024,44.0
Stanislav Lobotka,Napoli,Midfielder,0.034129692832764506,180,0.10238907849829351,2636,77.07602339181287,84.89761092150171,35.3
Manuel Locatelli,Juventus,Midfielder,0.12738853503184713,360,0.28662420382165604,2822,82.51461988304094,57.72292993630573,38.2
Ruben Loftus-Cheek,Milan,Midfielder,0.0,110,0.2608695652173913,1037,30.321637426900583,61.52173913043478,24.1
Ademola Lookman,Atalanta,Attacker,0.8,531,0.16,2247,65.70175438596492,76.4,60.5
Anthony Lopes,Nantes,Goalkeeper,0.0,0,0.1149425287356322,1563,45.70175438596491,83.04597701149426,56.9
David López,Girona,Defender,0.07407407407407407,156,0.14814814814814814,2429,71.0233918128655,78.14814814814814,62.9
Diego López,Valencia,Attacker,0.4276315789473684,380,0.09868421052631579,2737,80.02923976608187,85.44407894736842,42.1
Fermin López,Barcelona,Attacker,0.7913669064748201,218,0.28776978417266186,1252,36.60818713450292,57.55395683453237,47.4
Javi López,Real Sociedad,Defender,0.0,173,0.18604651162790697,1936,56.60818713450292,72.55813953488372,54.5
Unai López,Rayo Vallecano,Midfielder,0.21052631578947367,174,0.47368421052631576,1707,49.91228070175438,30.13157894736842,22.1
Anthony Losilla,Bochum,Midfielder,0.0,59,0.07936507936507936,1137,33.24561403508772,88.29365079365078,29.5
Sandi Lovrić,Udinese,Midfielder,0.1953125,251,0.1953125,2308,67.48538011695906,71.19140625,38.1
Pol Lozano,Espanyol,Midfielder,0.046296296296296294,145,0.5555555555555555,1943,56.812865497076025,18.055555555555568,13.7
Lorenzo Lucca,Udinese,Attacker,0.49808429118773945,131,0.38314176245210724,2353,68.80116959064327,43.486590038314176,30.7
Jhon Lucumí,Bologna,Defender,0.034482758620689655,149,0.27586206896551724,2614,76.4327485380117,59.310344827586206,59.8
José Luis Gayà,Valencia,Defender,0.05,244,0.35,1803,52.719298245614034,48.375,47.1
José Luis Palomino,Cagliari,Defender,0.08333333333333333,40,0.25,1081,31.608187134502923,63.125,35.8
Romelu Lukaku,Napoli,Attacker,0.7594936708860759,286,0.12658227848101264,2843,83.12865497076022,81.32911392405063,51.9
Castello Lukeba,RB Leipzig,Defender,0.0,121,0.11428571428571428,1577,46.111111111111114,83.14285714285714,51.1
Dodi Lukebakio,Sevilla,Attacker,0.37790697674418605,471,0.0872093023255814,3092,90.4093567251462,87.13662790697674,43.3
Saša Lukić,Fulham,Midfielder,0.07692307692307693,170,0.46153846153846156,2344,68.53801169590643,31.92307692307692,19.8
Sebastiano Luperto,Cagliari,Defender,0.1111111111111111,129,0.1111111111111111,3240,94.73684210526315,83.61111111111111,75.7
Zito Luvumbo,Cagliari,Attacker,0.2247191011235955,226,0.11235955056179775,1606,46.95906432748538,83.42696629213484,28.7
Charalambos Lykogiannis,Bologna,Defender,0.3448275862068966,95,0.25862068965517243,1048,30.643274853801174,61.853448275862064,36.3
Senne Lynen,Werder Bremen,Midfielder,0.03289473684210526,128,0.2960526315789474,2733,79.91228070175438,56.33223684210525,24.1
Ian Maatsen,Aston Villa,Defender,0.2362204724409449,185,0.15748031496062992,1139,33.30409356725146,76.77165354330708,44.4
Alexis Mac Allister,Liverpool,Midfielder,0.34602076124567477,293,0.20761245674740486,2599,75.99415204678363,69.37716262975778,42.7
Deiver Machado,Lens,Midfielder,0.24875621890547261,167,0.34825870646766166,1805,52.77777777777778,48.6318407960199,28.1
Shuto Machino,Holstein Kiel,Attacker,0.599078341013825,197,0.09216589861751152,1953,57.10526315789474,86.40552995391705,43.3
James Maddison,Tottenham,Midfielder,0.7960199004975124,304,0.29850746268656714,1809,52.89473684210526,55.970149253731336,48.3
Noni Madueke,Chelsea,Attacker,0.44247787610619466,449,0.1327433628318584,2033,59.44444444444444,80.42035398230088,44.2
Pablo Maffeo,Mallorca,Defender,0.07604562737642585,242,0.2661596958174905,2368,69.23976608187135,60.74144486692015,59.0
Gabriel Magalhães,Arsenal,Defender,0.1520912547528517,147,0.1520912547528517,2363,69.09356725146199,77.56653992395437,61.6
Soungoutou Magassa,Monaco,Midfielder,0.08771929824561403,80,0.43859649122807015,1025,29.97076023391813,35.30701754385965,16.4
Giangiacomo Magnani,Hellas Verona,Defender,0.0847457627118644,42,0.1694915254237288,1065,31.140350877192986,75.0,39.1
Hugo Magnetti,Brest,Midfielder,0.03875968992248062,121,0.19379844961240308,2323,67.92397660818713,71.41472868217053,28.4
Frank Magri,Toulouse,Attacker,0.35714285714285715,122,0.2976190476190476,1516,44.32748538011696,56.101190476190474,26.7
Harry Maguire,Manchester Utd,Defender,0.05128205128205128,65,0.358974358974359,1758,51.40350877192983,47.05128205128205,41.5
Arne Maier,Augsburg,Midfielder,0.0,119,0.0,938,27.426900584795323,100.0,36.1
Mike Maignan,Milan,Goalkeeper,0.0,4,0.0273224043715847,3294,96.3157894736842,95.96994535519126,96.2
Patrick Mainka,Heidenheim,Defender,0.058823529411764705,135,0.08823529411764706,3060,89.47368421052632,86.98529411764706,74.3
Kobbie Mainoo,Manchester Utd,Midfielder,0.0,134,0.27322404371584696,1651,48.27485380116959,59.699453551912576,24.7
Ainsley Maitland-Niles,Lyon,Defender,0.2262443438914027,245,0.04524886877828054,1985,58.040935672514614,93.32579185520362,63.3
Radosław Majecki,Monaco,Goalkeeper,0.0,1,0.06666666666666667,1350,39.473684210526315,90.16666666666666,54.7
Antoine Makoumbou,Cagliari,Midfielder,0.12552301255230125,117,0.1673640167364017,2150,62.86549707602339,75.31380753138075,31.1
Daniel Maldini,Monza,Attacker,0.20689655172413793,141,0.3448275862068966,1306,38.187134502923975,49.137931034482754,20.2
Youssef Maleh,Empoli,Midfielder,0.05952380952380952,119,0.2976190476190476,1510,44.15204678362573,56.101190476190474,24.1
Giorgi Mamardashvili,Valencia,Goalkeeper,0.0,1,0.058823529411764705,3060,89.47368421052632,91.32352941176471,90.0
Dennis Man,Parma,Attacker,0.3603603603603604,269,0.0,1995,58.333333333333336,100.0,38.1
Gianluca Mancini,Roma,Defender,0.05730659025787966,207,0.22922636103151864,3143,91.90058479532163,66.189111747851,71.1
Steve Mandanda,Rennes,Goalkeeper,0.0,1,0.0,1486,43.45029239766082,100.0,60.4
Reinildo Mandava,Atlético Madrid,Defender,0.0,63,0.38095238095238093,941,27.514619883040936,43.80952380952381,28.5
Aïssa Mandi,Lille,Defender,0.0,115,0.15544041450777202,1733,50.67251461988304,77.07253886010362,51.4
Rolando Mandragora,Fiorentina,Midfielder,0.32558139534883723,137,0.32558139534883723,1931,56.461988304093566,51.97674418604651,29.1
Orel Mangala,Everton,Midfielder,0.07142857142857142,59,0.14285714285714285,1261,36.87134502923976,78.92857142857143,28.1
Ryan Manning,Southampton,Midfielder,0.0617283950617284,123,0.1234567901234568,1462,42.748538011695906,81.79012345679013,32.0
Óscar de Marcos,Athletic Club,Defender,0.2298850574712644,206,0.0,1564,45.73099415204678,100.0,58.1
Pablo Marí,Monza,Defender,0.0,64,0.22099447513812154,1628,47.60233918128655,67.40331491712708,45.7
Pablo Marí,Fiorentina,Defender,0.0,29,0.1639344262295082,1098,32.10526315789474,75.81967213114753,39.5
José María Giménez,Atlético Madrid,Defender,0.04504504504504505,68,0.22522522522522523,1999,58.45029239766082,66.77927927927928,51.0
Luca Marianucci,Empoli,Defender,0.0,43,0.0,1069,31.257309941520468,100.0,46.7
Pablo Marín,Real Sociedad,Midfielder,0.21739130434782608,112,0.21739130434782608,1239,36.228070175438596,67.93478260869566,30.5
Răzvan Marin,Cagliari,Midfielder,0.32051282051282054,135,0.25641025641025644,1406,41.11111111111111,62.17948717948718,32.0
Guillermo Maripán,Torino,Defender,0.07692307692307693,119,0.15384615384615385,2340,68.42105263157895,77.30769230769229,60.4
Mika Mármol,Las Palmas,Defender,0.03745318352059925,201,0.18726591760299627,2399,70.14619883040936,72.37827715355805,61.9
Omar Marmoush,Manchester City,Attacker,0.5343511450381679,144,0.0,1175,34.356725146198826,100.0,41.1
Omar Marmoush,Eint Frankfurt,Attacker,1.4906832298136645,248,0.12422360248447203,1448,42.33918128654971,81.67701863354037,80.1
Marquinhos,Paris S-G,Defender,0.10416666666666667,184,0.15625,1725,50.43859649122807,76.953125,53.0
Aarón Martín,Genoa,Defender,0.23323615160349856,248,0.1457725947521866,3085,90.2046783625731,78.49854227405247,75.0
Carlos Martín,Alavés,Attacker,0.27027027027027023,101,0.2027027027027027,1333,38.9766081871345,70.10135135135135,24.6
Gerard Martín,Barcelona,Defender,0.34782608695652173,172,0.17391304347826086,1038,30.350877192982455,74.34782608695652,41.9
Iván Martín,Girona,Midfielder,0.0881057268722467,264,0.04405286343612335,2039,59.619883040935676,93.5022026431718,43.3
Jon Martin,Real Sociedad,Defender,0.1,38,0.2,904,26.432748538011698,70.5,35.3
Mario Martín,Valladolid,Midfielder,0.051546391752577324,106,0.4123711340206186,1748,51.11111111111111,39.17525773195876,18.2
Gabriel Martinelli,Arsenal,Attacker,0.4724409448818898,465,0.03937007874015748,2290,66.95906432748538,94.19291338582677,47.9
Arnau Martinez,Girona,Midfielder,0.136986301369863,305,0.10273972602739727,2624,76.7251461988304,84.8458904109589,43.7
Emiliano Martínez,Aston Villa,Goalkeeper,0.0,4,0.14084507042253522,3194,93.39181286549709,79.22535211267605,89.1
Iñigo Martínez,Barcelona,Defender,0.1444043321299639,341,0.18050541516245489,2490,72.80701754385966,73.37545126353791,67.1
Lautaro Martínez,Inter,Attacker,0.5263157894736842,299,0.03508771929824561,2564,74.97076023391813,94.82456140350877,44.9
Lisandro Martínez,Manchester Utd,Defender,0.15384615384615385,147,0.358974358974359,1751,51.198830409356724,47.05128205128205,43.5
Toni Martínez,Alavés,Attacker,0.35714285714285715,81,0.08928571428571429,1012,29.5906432748538,86.83035714285714,30.0
Adam Marušić,Lazio,Defender,0.15384615384615385,215,0.038461538461538464,2337,68.33333333333333,94.32692307692308,67.9
Marvin,Las Palmas,Attacker,0.0,131,0.34782608695652173,1038,30.350877192982455,48.69565217391304,11.5
Omar Mascarell,Mallorca,Midfielder,0.04524886877828054,97,0.2262443438914027,1992,58.245614035087726,66.62895927601811,25.8
Adam Masina,Torino,Defender,0.14084507042253522,98,0.2347417840375587,1919,56.111111111111114,65.3755868544601,50.2
Patrizio Masini,Genoa,Midfielder,0.05847953216374269,87,0.17543859649122806,1538,44.97076023391813,74.12280701754386,27.8
Giorgos Masouras,Bochum,Attacker,0.25641025641025644,127,0.08547008547008547,1055,30.84795321637427,87.3931623931624,27.5
Erhan Mašović,Bochum,Defender,0.19801980198019803,40,0.19801980198019803,910,26.608187134502927,70.79207920792079,35.6
Han-Noah Massengo,Auxerre,Midfielder,0.0,54,0.4310344827586207,1046,30.584795321637426,36.42241379310344,13.7
Clinton Mata,Lyon,Defender,0.1520912547528517,131,0.22813688212927757,2370,69.2982456140351,66.34980988593155,57.9
Pape Matar Sarr,Tottenham,Midfielder,0.2347417840375587,174,0.28169014084507044,1913,55.93567251461988,58.4507042253521,31.1
Jean-Philippe Mateta,Crystal Palace,Attacker,0.54421768707483,220,0.06802721088435375,2648,77.42690058479532,89.96598639455782,42.4
Nemanja Matić,Lyon,Midfielder,0.04484304932735426,200,0.04484304932735426,2010,58.77192982456141,93.38565022421524,39.1
Chrislain Matsima,Augsburg,Defender,0.0706713780918728,111,0.1413427561837456,2551,74.59064327485379,79.15194346289752,63.9
Jean Mattéo Bahoya,Eint Frankfurt,Attacker,0.4901960784313726,145,0.29411764705882354,921,26.92982456140351,56.61764705882353,32.8
Alan Matturro,Genoa,Defender,0.0,36,0.2,900,26.31578947368421,70.5,35.2
Azor Matusiwa,Rennes,Midfielder,0.17316017316017315,179,0.12987012987012986,2078,60.76023391812866,80.84415584415585,36.8
Neal Maupay,Marseille,Attacker,0.6896551724137931,130,0.25862068965517243,1042,30.467836257309944,61.853448275862064,41.2
Stephy Mavididi,Leicester City,Attacker,0.2793296089385475,286,0.111731843575419,1615,47.22222222222222,83.5195530726257,32.9
Konstantinos Mavropanos,West Ham,Defender,0.0,80,0.2643171806167401,2045,59.7953216374269,61.013215859030836,50.2
Christian Mawissa,Monaco,Defender,0.0,67,0.17964071856287425,1501,43.888888888888886,73.50299401197604,45.7
Borja Mayoral,Getafe,Attacker,0.48387096774193544,66,0.0,1114,32.57309941520467,100.0,36.6
Noussair Mazraoui,Manchester Utd,Defender,0.031746031746031744,215,0.09523809523809523,2838,82.98245614035088,85.95238095238096,72.7
Kylian Mbappé,Real Madrid,Attacker,1.0526315789473686,676,0.09287925696594428,2907,85.0,86.30030959752321,76.8
Bryan Mbeumo,Brentford,Attacker,0.712401055408971,622,0.079155672823219,3414,99.82456140350877,88.3245382585752,61.7
Oliver McBurnie,Las Palmas,Attacker,0.44117647058823534,109,0.14705882352941177,1837,53.71345029239766,78.30882352941177,33.0
John McGinn,Aston Villa,Attacker,0.20242914979757085,222,0.2834008097165992,2223,65.0,58.198380566801625,23.9
Scott McKenna,Las Palmas,Defender,0.0,59,0.18248175182481752,2466,72.10526315789474,73.08394160583941,59.5
Weston McKennie,Juventus,Midfielder,0.23346303501945526,282,0.11673151750972763,2310,67.54385964912281,82.78210116731518,43.9
Mark McKenzie,Toulouse,Defender,0.07220216606498195,112,0.036101083032490974,2496,72.98245614035088,94.67509025270758,67.7
Dwight McNeil,Everton,Attacker,0.6578947368421053,187,0.06578947368421052,1371,40.08771929824562,90.29605263157895,46.0
Scott McTominay,Napoli,Midfielder,0.49079754601226994,299,0.09202453987730061,2938,85.90643274853801,86.42638036809815,51.0
Jakov Medić,Bochum,Defender,0.056179775280898875,32,0.11235955056179775,1603,46.87134502923976,83.42696629213484,49.3
Facundo Medina,Lens,Defender,0.0353356890459364,262,0.5300353356890459,2543,74.35672514619883,21.819787985865723,50.4
Farid El Melali,Angers,Attacker,0.23809523809523808,218,0.047619047619047616,1893,55.35087719298246,92.97619047619048,30.5
Arthur Melo,Girona,Midfielder,0.0,111,0.19047619047619047,941,27.514619883040936,71.9047619047619,27.2
Nuno Mendes,Paris S-G,Defender,0.2150537634408602,293,0.16129032258064516,1676,49.005847953216374,76.20967741935483,54.8
Brais Méndez,Real Sociedad,Midfielder,0.29411764705882354,209,0.23529411764705882,1531,44.76608187134503,65.29411764705883,36.1
Ferland Mendy,Real Madrid,Defender,0.08928571428571429,88,0.08928571428571429,1005,29.385964912280706,86.83035714285714,43.0
Gideon Mensah,Auxerre,Defender,0.039525691699604744,246,0.07905138339920949,2280,66.66666666666666,88.3399209486166,66.1
Alex Meret,Napoli,Goalkeeper,0.0,1,0.0,3005,87.86549707602339,100.0,91.5
Mikel Merino,Arsenal,Attacker,0.5113636363636364,174,0.22727272727272727,1586,46.37426900584795,66.47727272727273,36.1
Quentin Merlin,Marseille,Defender,0.22598870056497175,295,0.05649717514124294,1589,46.461988304093566,91.66666666666666,58.2
Karol Mets,St. Pauli,Defender,0.0,61,0.1,900,26.31578947368421,85.25,40.3
Thomas Meunier,Lille,Defender,0.09345794392523366,348,0.23364485981308414,1928,56.37426900584796,65.53738317757009,56.7
Miguel,Leganés,Attacker,0.20833333333333334,120,0.15625,1724,50.4093567251462,76.953125,23.7
Valentin Mihaila,Parma,Attacker,0.2097902097902098,138,0.13986013986013984,1288,37.6608187134503,79.37062937062937,24.7
Georges Mikautadze,Lyon,Attacker,1.0559006211180124,231,0.12422360248447203,1449,42.368421052631575,81.67701863354037,62.1
Nikola Milenković,Nott'ham Forest,Defender,0.1891891891891892,60,0.10810810810810811,3330,97.36842105263158,84.05405405405405,75.4
Vanja Milinković-Savić,Torino,Goalkeeper,0.0,0,0.08108108108108109,3330,97.36842105263158,88.04054054054053,94.6
Éder Militão,Real Madrid,Defender,0.1923076923076923,54,0.1923076923076923,938,27.426900584795323,71.63461538461539,36.6
Luis Milla,Getafe,Midfielder,0.15673981191222572,214,0.18808777429467086,2875,84.06432748538012,72.25705329153604,35.7
Enzo Millot,Stuttgart,Attacker,0.5365853658536586,285,0.43902439024390244,1843,53.888888888888886,35.24390243902439,35.9
Kim Min-jae,Bayern Munich,Defender,0.07874015748031496,202,0.07874015748031496,2283,66.75438596491227,88.38582677165354,65.0
Yerry Mina,Cagliari,Defender,0.03508771929824561,102,0.21052631578947367,2569,75.11695906432749,68.94736842105263,60.8
Takumi Minamino,Monaco,Attacker,0.3629032258064516,358,0.16129032258064516,2231,65.23391812865496,76.20967741935483,37.4
Tyrone Mings,Aston Villa,Defender,0.0,48,0.08064516129032258,1120,32.748538011695906,88.10483870967742,44.0
Óscar Mingueza,Celta Vigo,Midfielder,0.33003300330033003,463,0.198019801980198,2729,79.7953216374269,70.79207920792079,51.4
Yankuba Minteh,Brighton,Attacker,0.4901960784313726,339,0.29411764705882354,1838,53.74269005847954,56.61764705882353,39.0
Juan Miranda,Bologna,Defender,0.23715415019762845,285,0.15810276679841898,2277,66.57894736842105,76.6798418972332,63.5
Fabio Miretti,Genoa,Attacker,0.3225806451612903,187,0.1075268817204301,1677,49.03508771929825,84.13978494623656,31.6
Tyrick Mitchell,Crystal Palace,Defender,0.14534883720930233,303,0.05813953488372093,3092,90.4093567251462,91.42441860465115,80.3
Kaoru Mitoma,Brighton,Attacker,0.4844290657439447,526,0.03460207612456748,2603,76.11111111111111,94.8961937716263,50.5
Maximilian Mittelstädt,Stuttgart,Defender,0.29197080291970806,399,0.18248175182481752,2469,72.19298245614036,73.08394160583941,68.2
Henrikh Mkhitaryan,Inter,Midfielder,0.18796992481203006,364,0.15037593984962405,2396,70.05847953216374,77.81954887218046,45.7
Luka Modrić,Real Madrid,Midfielder,0.3940886699507389,333,0.3448275862068965,1827,53.421052631578945,49.13793103448276,39.6
Mostafa Mohamed,Nantes,Attacker,0.3597122302158273,81,0.2158273381294964,1252,36.60818713450292,68.16546762589928,27.3
Johan Mojica,Mallorca,Defender,0.09803921568627451,338,0.16339869281045752,2755,80.55555555555556,75.89869281045752,71.6
Alberto Moleiro,Las Palmas,Attacker,0.2317880794701987,392,0.16556291390728478,2714,79.35672514619883,75.5794701986755,33.1
Nahuel Molina,Atlético Madrid,Defender,0.16949152542372883,192,0.05649717514124294,1590,46.49122807017544,91.66666666666666,55.6
Jon Moncayola,Osasuna,Midfielder,0.0,183,0.34334763948497854,2099,61.37426900584795,49.35622317596567,24.1
Lorenzo Montipò,Hellas Verona,Goalkeeper,0.0,1,0.0,3240,94.73684210526315,100.0,96.3
Álvaro Morata,Milan,Attacker,0.4098360655737705,107,0.4098360655737705,1099,32.13450292397661,39.54918032786885,25.8
Morato,Nott'ham Forest,Defender,0.0,21,0.49504950495049505,907,26.52046783625731,26.980198019801982,21.9
Diego Moreira,Strasbourg,Midfielder,0.3157894736842105,431,0.14035087719298245,2568,75.08771929824562,79.2982456140351,52.1
Alberto Moreno,Como,Defender,0.0,162,0.20833333333333334,1727,50.49707602339182,69.27083333333333,50.2
Álex Moreno,Nott'ham Forest,Midfielder,0.09433962264150944,94,0.18867924528301888,955,27.923976608187136,72.1698113207547,28.3
Tete Morente,Lecce,Attacker,0.2222222222222222,294,0.2222222222222222,2021,59.093567251461984,67.22222222222223,28.4
Ilaix Moriba,Celta Vigo,Midfielder,0.08438818565400844,217,0.379746835443038,2132,62.3391812865497,43.987341772151886,25.9
Manu Morlanes,Mallorca,Midfielder,0.0,143,0.4697986577181208,1338,39.122807017543856,30.70469798657718,16.5
Nikola Moro,Bologna,Midfielder,0.14925373134328357,131,0.07462686567164178,1208,35.32163742690059,88.99253731343283,36.4
Raúl Moro,Valladolid,Attacker,0.34615384615384615,383,0.07692307692307693,2341,68.45029239766082,88.65384615384615,39.4
Sam Morsy,Ipswich Town,Midfielder,0.06535947712418301,155,0.32679738562091504,2751,80.43859649122807,51.79738562091502,24.7
Cristhian Mosquera,Valencia,Defender,0.02710027100271003,164,0.16260162601626016,3319,97.046783625731,76.01626016260163,75.5
Daniel Mosquera,Hellas Verona,Attacker,0.39215686274509803,125,0.26143790849673204,1375,40.2046783625731,61.43790849673203,29.0
Dany Mota,Monza,Attacker,0.29914529914529914,239,0.12820512820512822,2104,61.52046783625731,81.08974358974359,31.8
Yael Mouanga,Montpellier,Defender,0.0,28,0.2857142857142857,946,27.66081871345029,57.857142857142854,31.9
Aimen Moueffek,Saint-Étienne,Midfielder,0.08695652173913043,94,0.17391304347826086,1039,30.38011695906433,74.34782608695652,28.8
Santiago Mouriño,Alavés,Defender,0.04878048780487805,61,0.34146341463414637,1849,54.06432748538011,49.634146341463406,43.5
Louis Mouton,Saint-Étienne,Midfielder,0.08620689655172414,123,0.1724137931034483,1045,30.555555555555557,74.56896551724137,30.4
Ngal'Ayel Mukau,Lille,Midfielder,0.07575757575757576,119,0.30303030303030304,1190,34.7953216374269,55.3030303030303,24.2
Nordi Mukiele,Leverkusen,Defender,0.1,84,0.4,899,26.28654970760234,40.99999999999999,27.6
Kevin Müller,Heidenheim,Goalkeeper,0.0,1,0.0,2939,85.93567251461988,100.0,90.2
Thomas Müller,Bayern Munich,Attacker,0.36764705882352944,217,0.22058823529411764,1225,35.8187134502924,67.46323529411764,31.8
Abdul Mumin,Rayo Vallecano,Defender,0.13392857142857142,58,0.26785714285714285,2017,58.9766081871345,60.49107142857143,49.1
Marshall Munetsi,Wolves,Attacker,0.25,54,0.0,1078,31.52046783625731,100.0,26.8
Marshall Munetsi,Reims,Midfielder,0.3191489361702127,82,0.26595744680851063,1692,49.473684210526315,60.77127659574468,28.8
Rodrigo Muniz,Fulham,Attacker,0.8411214953271029,64,0.09345794392523366,964,28.18713450292398,86.21495327102804,48.8
Aihen Muñoz,Real Sociedad,Defender,0.0,92,0.4098360655737705,1098,32.10526315789474,39.54918032786885,30.3
Álex Muñoz,Las Palmas,Defender,0.1910828025477707,113,0.1910828025477707,1415,41.37426900584795,71.81528662420382,45.1
Daniel Muñoz,Crystal Palace,Defender,0.25069637883008355,367,0.2785515320334262,3228,94.38596491228071,58.91364902506964,74.2
Javier Muñoz,Las Palmas,Midfielder,0.1388888888888889,235,0.1736111111111111,2588,75.67251461988303,74.39236111111111,37.1
Arijanet Muric,Ipswich Town,Goalkeeper,0.0,1,0.05555555555555555,1620,47.368421052631575,91.80555555555556,60.7
Murillo,Nott'ham Forest,Defender,0.05649717514124294,142,0.16949152542372883,3188,93.21637426900585,75.0,72.7
